"Humidity"	"Date"	"DateTime"	"Time"	"D"	"M"	"Y"	"m"
95,04	2024-12-25	2024-12-25 23:29:35	23H 29M 35S	25	12	2024	29
95,04	2024-12-25	2024-12-25 23:29:35	23H 29M 35S	25	12	2024	29
95,04	2024-12-25	2024-12-25 23:29:35	23H 29M 35S	25	12	2024	29
93,87	2024-12-25	2024-12-25 23:29:50	23H 29M 50S	25	12	2024	29
93,87	2024-12-25	2024-12-25 23:29:50	23H 29M 50S	25	12	2024	29
93,87	2024-12-25	2024-12-25 23:29:50	23H 29M 50S	25	12	2024	29
95,16	2024-12-25	2024-12-25 23:59:35	23H 59M 35S	25	12	2024	59
95,16	2024-12-25	2024-12-25 23:59:35	23H 59M 35S	25	12	2024	59
95,16	2024-12-25	2024-12-25 23:59:35	23H 59M 35S	25	12	2024	59
94,29	2024-12-25	2024-12-25 23:59:50	23H 59M 50S	25	12	2024	59
94,29	2024-12-25	2024-12-25 23:59:50	23H 59M 50S	25	12	2024	59
94,29	2024-12-25	2024-12-25 23:59:50	23H 59M 50S	25	12	2024	59
94,94	2024-12-24	2024-12-24 01:00:03	1H 0M 3S	24	12	2024	0
94,94	2024-12-24	2024-12-24 01:00:03	1H 0M 3S	24	12	2024	0
94,94	2024-12-24	2024-12-24 01:00:03	1H 0M 3S	24	12	2024	0
96,89	2024-12-24	2024-12-24 01:29:48	1H 29M 48S	24	12	2024	29
96,89	2024-12-24	2024-12-24 01:29:48	1H 29M 48S	24	12	2024	29
94,94	2024-12-24	2024-12-24 01:30:03	1H 30M 3S	24	12	2024	30
94,94	2024-12-24	2024-12-24 01:30:03	1H 30M 3S	24	12	2024	30
96,88	2024-12-24	2024-12-24 01:59:48	1H 59M 48S	24	12	2024	59
96,88	2024-12-24	2024-12-24 01:59:48	1H 59M 48S	24	12	2024	59
96,88	2024-12-24	2024-12-24 01:59:48	1H 59M 48S	24	12	2024	59
95,03	2024-12-24	2024-12-24 02:00:03	2H 0M 3S	24	12	2024	0
95,03	2024-12-24	2024-12-24 02:00:03	2H 0M 3S	24	12	2024	0
95,03	2024-12-24	2024-12-24 02:00:03	2H 0M 3S	24	12	2024	0
96,91	2024-12-24	2024-12-24 02:29:48	2H 29M 48S	24	12	2024	29
96,91	2024-12-24	2024-12-24 02:29:48	2H 29M 48S	24	12	2024	29
96,91	2024-12-24	2024-12-24 02:29:48	2H 29M 48S	24	12	2024	29
95,07	2024-12-24	2024-12-24 02:30:03	2H 30M 3S	24	12	2024	30
95,07	2024-12-24	2024-12-24 02:30:03	2H 30M 3S	24	12	2024	30
95,07	2024-12-24	2024-12-24 02:30:03	2H 30M 3S	24	12	2024	30
96,91	2024-12-24	2024-12-24 02:59:47	2H 59M 47S	24	12	2024	59
96,91	2024-12-24	2024-12-24 02:59:47	2H 59M 47S	24	12	2024	59
96,91	2024-12-24	2024-12-24 02:59:47	2H 59M 47S	24	12	2024	59
95,18	2024-12-24	2024-12-24 03:00:03	3H 0M 3S	24	12	2024	0
95,18	2024-12-24	2024-12-24 03:00:03	3H 0M 3S	24	12	2024	0
95,18	2024-12-24	2024-12-24 03:00:03	3H 0M 3S	24	12	2024	0
96,95	2024-12-24	2024-12-24 03:29:47	3H 29M 47S	24	12	2024	29
96,95	2024-12-24	2024-12-24 03:29:47	3H 29M 47S	24	12	2024	29
96,95	2024-12-24	2024-12-24 03:29:47	3H 29M 47S	24	12	2024	29
95,16	2024-12-24	2024-12-24 03:30:03	3H 30M 3S	24	12	2024	30
95,16	2024-12-24	2024-12-24 03:30:03	3H 30M 3S	24	12	2024	30
95,16	2024-12-24	2024-12-24 03:30:03	3H 30M 3S	24	12	2024	30
96,96	2024-12-24	2024-12-24 03:59:47	3H 59M 47S	24	12	2024	59
96,96	2024-12-24	2024-12-24 03:59:47	3H 59M 47S	24	12	2024	59
95,14	2024-12-24	2024-12-24 04:00:03	4H 0M 3S	24	12	2024	0
95,14	2024-12-24	2024-12-24 04:00:03	4H 0M 3S	24	12	2024	0
95,14	2024-12-24	2024-12-24 04:00:03	4H 0M 3S	24	12	2024	0
97	2024-12-24	2024-12-24 04:29:47	4H 29M 47S	24	12	2024	29
97	2024-12-24	2024-12-24 04:29:47	4H 29M 47S	24	12	2024	29
97	2024-12-24	2024-12-24 04:29:55	4H 29M 55S	24	12	2024	29
95,24	2024-12-24	2024-12-24 04:30:03	4H 30M 3S	24	12	2024	30
95,24	2024-12-24	2024-12-24 04:30:03	4H 30M 3S	24	12	2024	30
95,24	2024-12-24	2024-12-24 04:30:03	4H 30M 3S	24	12	2024	30
97,05	2024-12-24	2024-12-24 04:59:47	4H 59M 47S	24	12	2024	59
97,05	2024-12-24	2024-12-24 04:59:47	4H 59M 47S	24	12	2024	59
97,05	2024-12-24	2024-12-24 04:59:47	4H 59M 47S	24	12	2024	59
95,2	2024-12-24	2024-12-24 05:00:02	5H 0M 2S	24	12	2024	0
95,2	2024-12-24	2024-12-24 05:00:02	5H 0M 2S	24	12	2024	0
95,2	2024-12-24	2024-12-24 05:00:02	5H 0M 2S	24	12	2024	0
97,08	2024-12-24	2024-12-24 05:29:47	5H 29M 47S	24	12	2024	29
97,08	2024-12-24	2024-12-24 05:29:47	5H 29M 47S	24	12	2024	29
97,08	2024-12-24	2024-12-24 05:29:47	5H 29M 47S	24	12	2024	29
94,92	2024-12-24	2024-12-24 05:30:02	5H 30M 2S	24	12	2024	30
94,92	2024-12-24	2024-12-24 05:30:02	5H 30M 2S	24	12	2024	30
94,92	2024-12-24	2024-12-24 05:30:02	5H 30M 2S	24	12	2024	30
97,1	2024-12-24	2024-12-24 05:59:47	5H 59M 47S	24	12	2024	59
97,1	2024-12-24	2024-12-24 05:59:47	5H 59M 47S	24	12	2024	59
97,1	2024-12-24	2024-12-24 05:59:47	5H 59M 47S	24	12	2024	59
94,73	2024-12-24	2024-12-24 06:00:03	6H 0M 3S	24	12	2024	0
94,73	2024-12-24	2024-12-24 06:00:03	6H 0M 3S	24	12	2024	0
96,57	2024-12-24	2024-12-24 06:29:46	6H 29M 46S	24	12	2024	29
96,57	2024-12-24	2024-12-24 06:29:46	6H 29M 46S	24	12	2024	29
96,57	2024-12-24	2024-12-24 06:29:46	6H 29M 46S	24	12	2024	29
94,55	2024-12-24	2024-12-24 06:30:02	6H 30M 2S	24	12	2024	30
94,55	2024-12-24	2024-12-24 06:30:02	6H 30M 2S	24	12	2024	30
94,55	2024-12-24	2024-12-24 06:30:02	6H 30M 2S	24	12	2024	30
96,62	2024-12-24	2024-12-24 06:59:46	6H 59M 46S	24	12	2024	59
96,62	2024-12-24	2024-12-24 06:59:54	6H 59M 54S	24	12	2024	59
96,62	2024-12-24	2024-12-24 06:59:46	6H 59M 46S	24	12	2024	59
94,29	2024-12-24	2024-12-24 07:00:02	7H 0M 2S	24	12	2024	0
94,29	2024-12-24	2024-12-24 07:00:02	7H 0M 2S	24	12	2024	0
94,29	2024-12-24	2024-12-24 07:00:02	7H 0M 2S	24	12	2024	0
96,55	2024-12-24	2024-12-24 07:29:46	7H 29M 46S	24	12	2024	29
96,55	2024-12-24	2024-12-24 07:29:46	7H 29M 46S	24	12	2024	29
96,55	2024-12-24	2024-12-24 07:29:46	7H 29M 46S	24	12	2024	29
94,19	2024-12-24	2024-12-24 07:30:02	7H 30M 2S	24	12	2024	30
94,19	2024-12-24	2024-12-24 07:30:02	7H 30M 2S	24	12	2024	30
94,19	2024-12-24	2024-12-24 07:30:02	7H 30M 2S	24	12	2024	30
95,98	2024-12-24	2024-12-24 07:59:46	7H 59M 46S	24	12	2024	59
95,98	2024-12-24	2024-12-24 07:59:46	7H 59M 46S	24	12	2024	59
93,72	2024-12-24	2024-12-24 08:00:02	8H 0M 2S	24	12	2024	0
93,72	2024-12-24	2024-12-24 08:00:02	8H 0M 2S	24	12	2024	0
93,72	2024-12-24	2024-12-24 08:00:02	8H 0M 2S	24	12	2024	0
95,46	2024-12-24	2024-12-24 08:29:46	8H 29M 46S	24	12	2024	29
95,46	2024-12-24	2024-12-24 08:29:46	8H 29M 46S	24	12	2024	29
95,46	2024-12-24	2024-12-24 08:29:46	8H 29M 46S	24	12	2024	29
93,4	2024-12-24	2024-12-24 08:30:01	8H 30M 1S	24	12	2024	30
93,4	2024-12-24	2024-12-24 08:30:01	8H 30M 1S	24	12	2024	30
93,4	2024-12-24	2024-12-24 08:30:01	8H 30M 1S	24	12	2024	30
95,08	2024-12-24	2024-12-24 08:59:46	8H 59M 46S	24	12	2024	59
95,08	2024-12-24	2024-12-24 08:59:46	8H 59M 46S	24	12	2024	59
95,08	2024-12-24	2024-12-24 08:59:46	8H 59M 46S	24	12	2024	59
93,17	2024-12-24	2024-12-24 09:00:02	9H 0M 2S	24	12	2024	0
93,17	2024-12-24	2024-12-24 09:00:02	9H 0M 2S	24	12	2024	0
93,17	2024-12-24	2024-12-24 09:00:02	9H 0M 2S	24	12	2024	0
94,11	2024-12-24	2024-12-24 09:29:46	9H 29M 46S	24	12	2024	29
94,11	2024-12-24	2024-12-24 09:29:46	9H 29M 46S	24	12	2024	29
94,11	2024-12-24	2024-12-24 09:29:46	9H 29M 46S	24	12	2024	29
92,11	2024-12-24	2024-12-24 09:30:01	9H 30M 1S	24	12	2024	30
92,11	2024-12-24	2024-12-24 09:30:01	9H 30M 1S	24	12	2024	30
92,11	2024-12-24	2024-12-24 09:30:01	9H 30M 1S	24	12	2024	30
93,1	2024-12-24	2024-12-24 09:59:45	9H 59M 45S	24	12	2024	59
93,1	2024-12-24	2024-12-24 09:59:45	9H 59M 45S	24	12	2024	59
93,1	2024-12-24	2024-12-24 09:59:45	9H 59M 45S	24	12	2024	59
91,34	2024-12-24	2024-12-24 10:00:01	10H 0M 1S	24	12	2024	0
91,34	2024-12-24	2024-12-24 10:00:01	10H 0M 1S	24	12	2024	0
91,34	2024-12-24	2024-12-24 10:00:01	10H 0M 1S	24	12	2024	0
92,79	2024-12-24	2024-12-24 10:29:45	10H 29M 45S	24	12	2024	29
92,79	2024-12-24	2024-12-24 10:29:45	10H 29M 45S	24	12	2024	29
92,79	2024-12-24	2024-12-24 10:29:45	10H 29M 45S	24	12	2024	29
91,06	2024-12-24	2024-12-24 10:30:01	10H 30M 1S	24	12	2024	30
91,06	2024-12-24	2024-12-24 10:30:01	10H 30M 1S	24	12	2024	30
91,06	2024-12-24	2024-12-24 10:30:01	10H 30M 1S	24	12	2024	30
92,31	2024-12-24	2024-12-24 10:59:45	10H 59M 45S	24	12	2024	59
92,31	2024-12-24	2024-12-24 10:59:45	10H 59M 45S	24	12	2024	59
92,31	2024-12-24	2024-12-24 10:59:45	10H 59M 45S	24	12	2024	59
89,84	2024-12-24	2024-12-24 11:00:01	11H 0M 1S	24	12	2024	0
89,84	2024-12-24	2024-12-24 11:00:01	11H 0M 1S	24	12	2024	0
89,84	2024-12-24	2024-12-24 11:00:01	11H 0M 1S	24	12	2024	0
91,57	2024-12-24	2024-12-24 11:29:45	11H 29M 45S	24	12	2024	29
91,57	2024-12-24	2024-12-24 11:29:45	11H 29M 45S	24	12	2024	29
91,57	2024-12-24	2024-12-24 11:29:45	11H 29M 45S	24	12	2024	29
88,65	2024-12-24	2024-12-24 11:30:01	11H 30M 1S	24	12	2024	30
88,65	2024-12-24	2024-12-24 11:30:01	11H 30M 1S	24	12	2024	30
88,65	2024-12-24	2024-12-24 11:30:01	11H 30M 1S	24	12	2024	30
90,92	2024-12-24	2024-12-24 11:59:45	11H 59M 45S	24	12	2024	59
90,92	2024-12-24	2024-12-24 11:59:45	11H 59M 45S	24	12	2024	59
88,09	2024-12-24	2024-12-24 12:00:02	12H 0M 2S	24	12	2024	0
88,09	2024-12-24	2024-12-24 12:00:02	12H 0M 2S	24	12	2024	0
91,29	2024-12-24	2024-12-24 12:29:45	12H 29M 45S	24	12	2024	29
91,29	2024-12-24	2024-12-24 12:29:45	12H 29M 45S	24	12	2024	29
88,21	2024-12-24	2024-12-24 12:30:00	12H 30M 0S	24	12	2024	30
88,21	2024-12-24	2024-12-24 12:30:00	12H 30M 0S	24	12	2024	30
88,21	2024-12-24	2024-12-24 12:30:00	12H 30M 0S	24	12	2024	30
90,95	2024-12-24	2024-12-24 12:59:45	12H 59M 45S	24	12	2024	59
90,95	2024-12-24	2024-12-24 12:59:45	12H 59M 45S	24	12	2024	59
90,95	2024-12-24	2024-12-24 12:59:45	12H 59M 45S	24	12	2024	59
87,69	2024-12-24	2024-12-24 13:00:01	13H 0M 1S	24	12	2024	0
87,69	2024-12-24	2024-12-24 13:00:01	13H 0M 1S	24	12	2024	0
87,69	2024-12-24	2024-12-24 13:00:01	13H 0M 1S	24	12	2024	0
90,02	2024-12-24	2024-12-24 13:29:44	13H 29M 44S	24	12	2024	29
90,02	2024-12-24	2024-12-24 13:29:44	13H 29M 44S	24	12	2024	29
90,02	2024-12-24	2024-12-24 13:29:44	13H 29M 44S	24	12	2024	29
87,06	2024-12-24	2024-12-24 13:30:00	13H 30M 0S	24	12	2024	30
87,06	2024-12-24	2024-12-24 13:30:00	13H 30M 0S	24	12	2024	30
89,44	2024-12-24	2024-12-24 13:59:44	13H 59M 44S	24	12	2024	59
89,44	2024-12-24	2024-12-24 13:59:44	13H 59M 44S	24	12	2024	59
89,44	2024-12-24	2024-12-24 13:59:44	13H 59M 44S	24	12	2024	59
86,37	2024-12-24	2024-12-24 14:00:00	14H 0M 0S	24	12	2024	0
86,37	2024-12-24	2024-12-24 14:00:00	14H 0M 0S	24	12	2024	0
86,37	2024-12-24	2024-12-24 14:00:00	14H 0M 0S	24	12	2024	0
89,1	2024-12-24	2024-12-24 14:29:44	14H 29M 44S	24	12	2024	29
89,1	2024-12-24	2024-12-24 14:29:44	14H 29M 44S	24	12	2024	29
89,1	2024-12-24	2024-12-24 14:29:52	14H 29M 52S	24	12	2024	29
86,15	2024-12-24	2024-12-24 14:30:00	14H 30M 0S	24	12	2024	30
86,15	2024-12-24	2024-12-24 14:30:00	14H 30M 0S	24	12	2024	30
86,15	2024-12-24	2024-12-24 14:30:00	14H 30M 0S	24	12	2024	30
88,3	2024-12-24	2024-12-24 14:59:44	14H 59M 44S	24	12	2024	59
88,3	2024-12-24	2024-12-24 14:59:44	14H 59M 44S	24	12	2024	59
88,3	2024-12-24	2024-12-24 14:59:44	14H 59M 44S	24	12	2024	59
85,59	2024-12-24	2024-12-24 14:59:59	14H 59M 59S	24	12	2024	59
85,59	2024-12-24	2024-12-24 14:59:59	14H 59M 59S	24	12	2024	59
85,59	2024-12-24	2024-12-24 14:59:59	14H 59M 59S	24	12	2024	59
87,88	2024-12-24	2024-12-24 15:29:44	15H 29M 44S	24	12	2024	29
87,88	2024-12-24	2024-12-24 15:29:44	15H 29M 44S	24	12	2024	29
87,88	2024-12-24	2024-12-24 15:29:44	15H 29M 44S	24	12	2024	29
85,21	2024-12-24	2024-12-24 15:29:59	15H 29M 59S	24	12	2024	29
85,21	2024-12-24	2024-12-24 15:29:59	15H 29M 59S	24	12	2024	29
85,21	2024-12-24	2024-12-24 15:29:59	15H 29M 59S	24	12	2024	29
87,54	2024-12-24	2024-12-24 15:59:44	15H 59M 44S	24	12	2024	59
87,54	2024-12-24	2024-12-24 15:59:44	15H 59M 44S	24	12	2024	59
87,54	2024-12-24	2024-12-24 15:59:44	15H 59M 44S	24	12	2024	59
84,85	2024-12-24	2024-12-24 15:59:59	15H 59M 59S	24	12	2024	59
84,85	2024-12-24	2024-12-24 15:59:59	15H 59M 59S	24	12	2024	59
87,86	2024-12-24	2024-12-24 16:29:44	16H 29M 44S	24	12	2024	29
87,86	2024-12-24	2024-12-24 16:29:44	16H 29M 44S	24	12	2024	29
87,86	2024-12-24	2024-12-24 16:29:44	16H 29M 44S	24	12	2024	29
85,04	2024-12-24	2024-12-24 16:29:59	16H 29M 59S	24	12	2024	29
85,04	2024-12-24	2024-12-24 16:29:59	16H 29M 59S	24	12	2024	29
85,04	2024-12-24	2024-12-24 16:29:59	16H 29M 59S	24	12	2024	29
88,74	2024-12-24	2024-12-24 16:59:43	16H 59M 43S	24	12	2024	59
88,74	2024-12-24	2024-12-24 16:59:43	16H 59M 43S	24	12	2024	59
85,63	2024-12-24	2024-12-24 16:59:59	16H 59M 59S	24	12	2024	59
85,63	2024-12-24	2024-12-24 16:59:59	16H 59M 59S	24	12	2024	59
85,63	2024-12-24	2024-12-24 16:59:59	16H 59M 59S	24	12	2024	59
89,81	2024-12-24	2024-12-24 17:29:43	17H 29M 43S	24	12	2024	29
89,81	2024-12-24	2024-12-24 17:29:43	17H 29M 43S	24	12	2024	29
89,81	2024-12-24	2024-12-24 17:29:43	17H 29M 43S	24	12	2024	29
86,28	2024-12-24	2024-12-24 17:29:59	17H 29M 59S	24	12	2024	29
86,28	2024-12-24	2024-12-24 17:29:59	17H 29M 59S	24	12	2024	29
86,28	2024-12-24	2024-12-24 17:29:59	17H 29M 59S	24	12	2024	29
90,4	2024-12-24	2024-12-24 17:59:43	17H 59M 43S	24	12	2024	59
90,4	2024-12-24	2024-12-24 17:59:43	17H 59M 43S	24	12	2024	59
90,4	2024-12-24	2024-12-24 17:59:43	17H 59M 43S	24	12	2024	59
86,72	2024-12-24	2024-12-24 17:59:59	17H 59M 59S	24	12	2024	59
86,72	2024-12-24	2024-12-24 17:59:59	17H 59M 59S	24	12	2024	59
86,72	2024-12-24	2024-12-24 17:59:59	17H 59M 59S	24	12	2024	59
90,81	2024-12-24	2024-12-24 18:29:43	18H 29M 43S	24	12	2024	29
90,81	2024-12-24	2024-12-24 18:29:43	18H 29M 43S	24	12	2024	29
90,81	2024-12-24	2024-12-24 18:29:43	18H 29M 43S	24	12	2024	29
87,03	2024-12-24	2024-12-24 18:29:58	18H 29M 58S	24	12	2024	29
87,03	2024-12-24	2024-12-24 18:29:58	18H 29M 58S	24	12	2024	29
87,03	2024-12-24	2024-12-24 18:29:58	18H 29M 58S	24	12	2024	29
90,84	2024-12-24	2024-12-24 18:59:43	18H 59M 43S	24	12	2024	59
90,84	2024-12-24	2024-12-24 18:59:43	18H 59M 43S	24	12	2024	59
90,84	2024-12-24	2024-12-24 18:59:43	18H 59M 43S	24	12	2024	59
87,1	2024-12-24	2024-12-24 18:59:58	18H 59M 58S	24	12	2024	59
87,1	2024-12-24	2024-12-24 18:59:58	18H 59M 58S	24	12	2024	59
87,1	2024-12-24	2024-12-24 18:59:58	18H 59M 58S	24	12	2024	59
91,22	2024-12-24	2024-12-24 19:29:43	19H 29M 43S	24	12	2024	29
91,22	2024-12-24	2024-12-24 19:29:43	19H 29M 43S	24	12	2024	29
87,32	2024-12-24	2024-12-24 19:29:58	19H 29M 58S	24	12	2024	29
87,32	2024-12-24	2024-12-24 19:29:58	19H 29M 58S	24	12	2024	29
91,39	2024-12-24	2024-12-24 19:59:43	19H 59M 43S	24	12	2024	59
91,39	2024-12-24	2024-12-24 19:59:43	19H 59M 43S	24	12	2024	59
91,39	2024-12-24	2024-12-24 19:59:43	19H 59M 43S	24	12	2024	59
87,5	2024-12-24	2024-12-24 19:59:58	19H 59M 58S	24	12	2024	59
87,5	2024-12-24	2024-12-24 19:59:58	19H 59M 58S	24	12	2024	59
87,5	2024-12-24	2024-12-24 19:59:58	19H 59M 58S	24	12	2024	59
91,58	2024-12-24	2024-12-24 20:29:42	20H 29M 42S	24	12	2024	29
91,58	2024-12-24	2024-12-24 20:29:42	20H 29M 42S	24	12	2024	29
91,58	2024-12-24	2024-12-24 20:29:42	20H 29M 42S	24	12	2024	29
87,8	2024-12-24	2024-12-24 20:29:58	20H 29M 58S	24	12	2024	29
87,8	2024-12-24	2024-12-24 20:29:58	20H 29M 58S	24	12	2024	29
87,8	2024-12-24	2024-12-24 20:29:58	20H 29M 58S	24	12	2024	29
91,75	2024-12-24	2024-12-24 20:59:42	20H 59M 42S	24	12	2024	59
91,75	2024-12-24	2024-12-24 20:59:42	20H 59M 42S	24	12	2024	59
91,75	2024-12-24	2024-12-24 20:59:42	20H 59M 42S	24	12	2024	59
87,92	2024-12-24	2024-12-24 20:59:58	20H 59M 58S	24	12	2024	59
87,92	2024-12-24	2024-12-24 20:59:58	20H 59M 58S	24	12	2024	59
87,92	2024-12-24	2024-12-24 20:59:58	20H 59M 58S	24	12	2024	59
91,91	2024-12-24	2024-12-24 21:29:42	21H 29M 42S	24	12	2024	29
91,91	2024-12-24	2024-12-24 21:29:42	21H 29M 42S	24	12	2024	29
91,91	2024-12-24	2024-12-24 21:29:50	21H 29M 50S	24	12	2024	29
87,98	2024-12-24	2024-12-24 21:29:58	21H 29M 58S	24	12	2024	29
87,98	2024-12-24	2024-12-24 21:29:58	21H 29M 58S	24	12	2024	29
87,98	2024-12-24	2024-12-24 21:29:58	21H 29M 58S	24	12	2024	29
91,98	2024-12-24	2024-12-24 21:59:42	21H 59M 42S	24	12	2024	59
91,98	2024-12-24	2024-12-24 21:59:42	21H 59M 42S	24	12	2024	59
91,98	2024-12-24	2024-12-24 21:59:42	21H 59M 42S	24	12	2024	59
88,1	2024-12-24	2024-12-24 21:59:57	21H 59M 57S	24	12	2024	59
88,1	2024-12-24	2024-12-24 21:59:57	21H 59M 57S	24	12	2024	59
88,1	2024-12-24	2024-12-24 21:59:57	21H 59M 57S	24	12	2024	59
92	2024-12-24	2024-12-24 22:29:42	22H 29M 42S	24	12	2024	29
92	2024-12-24	2024-12-24 22:29:42	22H 29M 42S	24	12	2024	29
88,12	2024-12-24	2024-12-24 22:29:57	22H 29M 57S	24	12	2024	29
88,12	2024-12-24	2024-12-24 22:29:57	22H 29M 57S	24	12	2024	29
88,12	2024-12-24	2024-12-24 22:29:57	22H 29M 57S	24	12	2024	29
92,03	2024-12-24	2024-12-24 22:59:42	22H 59M 42S	24	12	2024	59
92,03	2024-12-24	2024-12-24 22:59:42	22H 59M 42S	24	12	2024	59
92,03	2024-12-24	2024-12-24 22:59:42	22H 59M 42S	24	12	2024	59
88,1	2024-12-24	2024-12-24 22:59:57	22H 59M 57S	24	12	2024	59
88,1	2024-12-24	2024-12-24 22:59:57	22H 59M 57S	24	12	2024	59
88,1	2024-12-24	2024-12-24 22:59:57	22H 59M 57S	24	12	2024	59
92,04	2024-12-24	2024-12-24 23:29:42	23H 29M 42S	24	12	2024	29
92,04	2024-12-24	2024-12-24 23:29:42	23H 29M 42S	24	12	2024	29
92,04	2024-12-24	2024-12-24 23:29:42	23H 29M 42S	24	12	2024	29
88,09	2024-12-24	2024-12-24 23:29:57	23H 29M 57S	24	12	2024	29
88,09	2024-12-24	2024-12-24 23:29:57	23H 29M 57S	24	12	2024	29
88,09	2024-12-24	2024-12-24 23:29:57	23H 29M 57S	24	12	2024	29
92,1	2024-12-24	2024-12-24 23:59:41	23H 59M 41S	24	12	2024	59
92,1	2024-12-24	2024-12-24 23:59:41	23H 59M 41S	24	12	2024	59
92,1	2024-12-24	2024-12-24 23:59:41	23H 59M 41S	24	12	2024	59
88,13	2024-12-24	2024-12-24 23:59:57	23H 59M 57S	24	12	2024	59
88,13	2024-12-24	2024-12-24 23:59:57	23H 59M 57S	24	12	2024	59
88,13	2024-12-24	2024-12-24 23:59:57	23H 59M 57S	24	12	2024	59
93,24	2024-12-23	2024-12-23 01:00:10	1H 0M 10S	23	12	2024	0
93,24	2024-12-23	2024-12-23 01:00:10	1H 0M 10S	23	12	2024	0
93,24	2024-12-23	2024-12-23 01:00:10	1H 0M 10S	23	12	2024	0
95,31	2024-12-23	2024-12-23 01:29:55	1H 29M 55S	23	12	2024	29
95,31	2024-12-23	2024-12-23 01:29:55	1H 29M 55S	23	12	2024	29
95,31	2024-12-23	2024-12-23 01:29:55	1H 29M 55S	23	12	2024	29
93,29	2024-12-23	2024-12-23 01:30:10	1H 30M 10S	23	12	2024	30
93,29	2024-12-23	2024-12-23 01:30:10	1H 30M 10S	23	12	2024	30
93,29	2024-12-23	2024-12-23 01:30:10	1H 30M 10S	23	12	2024	30
95,33	2024-12-23	2024-12-23 01:59:55	1H 59M 55S	23	12	2024	59
95,33	2024-12-23	2024-12-23 01:59:55	1H 59M 55S	23	12	2024	59
95,33	2024-12-23	2024-12-23 01:59:55	1H 59M 55S	23	12	2024	59
93,24	2024-12-23	2024-12-23 02:00:10	2H 0M 10S	23	12	2024	0
93,24	2024-12-23	2024-12-23 02:00:10	2H 0M 10S	23	12	2024	0
93,24	2024-12-23	2024-12-23 02:00:10	2H 0M 10S	23	12	2024	0
95,43	2024-12-23	2024-12-23 02:29:54	2H 29M 54S	23	12	2024	29
95,43	2024-12-23	2024-12-23 02:29:54	2H 29M 54S	23	12	2024	29
95,43	2024-12-23	2024-12-23 02:29:54	2H 29M 54S	23	12	2024	29
93,27	2024-12-23	2024-12-23 02:30:10	2H 30M 10S	23	12	2024	30
93,27	2024-12-23	2024-12-23 02:30:10	2H 30M 10S	23	12	2024	30
93,27	2024-12-23	2024-12-23 02:30:10	2H 30M 10S	23	12	2024	30
95,43	2024-12-23	2024-12-23 02:59:54	2H 59M 54S	23	12	2024	59
95,43	2024-12-23	2024-12-23 02:59:54	2H 59M 54S	23	12	2024	59
95,43	2024-12-23	2024-12-23 02:59:54	2H 59M 54S	23	12	2024	59
93,29	2024-12-23	2024-12-23 03:00:10	3H 0M 10S	23	12	2024	0
93,29	2024-12-23	2024-12-23 03:00:10	3H 0M 10S	23	12	2024	0
93,29	2024-12-23	2024-12-23 03:00:10	3H 0M 10S	23	12	2024	0
95,34	2024-12-23	2024-12-23 03:29:54	3H 29M 54S	23	12	2024	29
95,34	2024-12-23	2024-12-23 03:29:54	3H 29M 54S	23	12	2024	29
95,34	2024-12-23	2024-12-23 03:29:54	3H 29M 54S	23	12	2024	29
93,35	2024-12-23	2024-12-23 03:30:10	3H 30M 10S	23	12	2024	30
93,35	2024-12-23	2024-12-23 03:30:10	3H 30M 10S	23	12	2024	30
93,35	2024-12-23	2024-12-23 03:30:10	3H 30M 10S	23	12	2024	30
95,42	2024-12-23	2024-12-23 03:59:54	3H 59M 54S	23	12	2024	59
95,42	2024-12-23	2024-12-23 03:59:54	3H 59M 54S	23	12	2024	59
95,42	2024-12-23	2024-12-23 03:59:54	3H 59M 54S	23	12	2024	59
93,52	2024-12-23	2024-12-23 04:00:09	4H 0M 9S	23	12	2024	0
93,52	2024-12-23	2024-12-23 04:00:09	4H 0M 9S	23	12	2024	0
93,52	2024-12-23	2024-12-23 04:00:09	4H 0M 9S	23	12	2024	0
95,61	2024-12-23	2024-12-23 04:29:54	4H 29M 54S	23	12	2024	29
95,61	2024-12-23	2024-12-23 04:29:54	4H 29M 54S	23	12	2024	29
95,61	2024-12-23	2024-12-23 04:29:54	4H 29M 54S	23	12	2024	29
93,7	2024-12-23	2024-12-23 04:30:09	4H 30M 9S	23	12	2024	30
93,7	2024-12-23	2024-12-23 04:30:09	4H 30M 9S	23	12	2024	30
93,7	2024-12-23	2024-12-23 04:30:09	4H 30M 9S	23	12	2024	30
95,6	2024-12-23	2024-12-23 04:59:54	4H 59M 54S	23	12	2024	59
95,6	2024-12-23	2024-12-23 04:59:54	4H 59M 54S	23	12	2024	59
95,6	2024-12-23	2024-12-23 04:59:54	4H 59M 54S	23	12	2024	59
93,77	2024-12-23	2024-12-23 05:00:09	5H 0M 9S	23	12	2024	0
93,77	2024-12-23	2024-12-23 05:00:09	5H 0M 9S	23	12	2024	0
93,77	2024-12-23	2024-12-23 05:00:09	5H 0M 9S	23	12	2024	0
95,66	2024-12-23	2024-12-23 05:29:54	5H 29M 54S	23	12	2024	29
95,66	2024-12-23	2024-12-23 05:29:54	5H 29M 54S	23	12	2024	29
95,66	2024-12-23	2024-12-23 05:29:54	5H 29M 54S	23	12	2024	29
93,71	2024-12-23	2024-12-23 05:30:09	5H 30M 9S	23	12	2024	30
