"Temperature"	"Date"	"DateTime"	"Time"	"D"	"M"	"Y"	"m"
21,56	2024-12-25	2024-12-25 23:29:35	23H 29M 35S	25	12	2024	29
21,56	2024-12-25	2024-12-25 23:29:35	23H 29M 35S	25	12	2024	29
21,56	2024-12-25	2024-12-25 23:29:35	23H 29M 35S	25	12	2024	29
21,18	2024-12-25	2024-12-25 23:29:50	23H 29M 50S	25	12	2024	29
21,18	2024-12-25	2024-12-25 23:29:50	23H 29M 50S	25	12	2024	29
21,18	2024-12-25	2024-12-25 23:29:50	23H 29M 50S	25	12	2024	29
20,67	2024-12-25	2024-12-25 23:59:35	23H 59M 35S	25	12	2024	59
20,67	2024-12-25	2024-12-25 23:59:35	23H 59M 35S	25	12	2024	59
20,67	2024-12-25	2024-12-25 23:59:35	23H 59M 35S	25	12	2024	59
20,24	2024-12-25	2024-12-25 23:59:50	23H 59M 50S	25	12	2024	59
20,24	2024-12-25	2024-12-25 23:59:50	23H 59M 50S	25	12	2024	59
20,24	2024-12-25	2024-12-25 23:59:50	23H 59M 50S	25	12	2024	59
18,95	2024-12-24	2024-12-24 01:00:03	1H 0M 3S	24	12	2024	0
18,95	2024-12-24	2024-12-24 01:00:03	1H 0M 3S	24	12	2024	0
18,95	2024-12-24	2024-12-24 01:00:03	1H 0M 3S	24	12	2024	0
19,39	2024-12-24	2024-12-24 01:29:48	1H 29M 48S	24	12	2024	29
19,39	2024-12-24	2024-12-24 01:29:48	1H 29M 48S	24	12	2024	29
18,95	2024-12-24	2024-12-24 01:30:03	1H 30M 3S	24	12	2024	30
18,95	2024-12-24	2024-12-24 01:30:03	1H 30M 3S	24	12	2024	30
19,33	2024-12-24	2024-12-24 01:59:48	1H 59M 48S	24	12	2024	59
19,33	2024-12-24	2024-12-24 01:59:48	1H 59M 48S	24	12	2024	59
19,33	2024-12-24	2024-12-24 01:59:48	1H 59M 48S	24	12	2024	59
18,87	2024-12-24	2024-12-24 02:00:03	2H 0M 3S	24	12	2024	0
18,87	2024-12-24	2024-12-24 02:00:03	2H 0M 3S	24	12	2024	0
18,87	2024-12-24	2024-12-24 02:00:03	2H 0M 3S	24	12	2024	0
19,29	2024-12-24	2024-12-24 02:29:48	2H 29M 48S	24	12	2024	29
19,29	2024-12-24	2024-12-24 02:29:48	2H 29M 48S	24	12	2024	29
19,29	2024-12-24	2024-12-24 02:29:48	2H 29M 48S	24	12	2024	29
18,82	2024-12-24	2024-12-24 02:30:03	2H 30M 3S	24	12	2024	30
18,82	2024-12-24	2024-12-24 02:30:03	2H 30M 3S	24	12	2024	30
18,82	2024-12-24	2024-12-24 02:30:03	2H 30M 3S	24	12	2024	30
19,21	2024-12-24	2024-12-24 02:59:47	2H 59M 47S	24	12	2024	59
19,21	2024-12-24	2024-12-24 02:59:47	2H 59M 47S	24	12	2024	59
19,21	2024-12-24	2024-12-24 02:59:47	2H 59M 47S	24	12	2024	59
18,71	2024-12-24	2024-12-24 03:00:03	3H 0M 3S	24	12	2024	0
18,71	2024-12-24	2024-12-24 03:00:03	3H 0M 3S	24	12	2024	0
18,71	2024-12-24	2024-12-24 03:00:03	3H 0M 3S	24	12	2024	0
19,15	2024-12-24	2024-12-24 03:29:47	3H 29M 47S	24	12	2024	29
19,15	2024-12-24	2024-12-24 03:29:47	3H 29M 47S	24	12	2024	29
19,15	2024-12-24	2024-12-24 03:29:47	3H 29M 47S	24	12	2024	29
18,64	2024-12-24	2024-12-24 03:30:03	3H 30M 3S	24	12	2024	30
18,64	2024-12-24	2024-12-24 03:30:03	3H 30M 3S	24	12	2024	30
18,64	2024-12-24	2024-12-24 03:30:03	3H 30M 3S	24	12	2024	30
19,14	2024-12-24	2024-12-24 03:59:47	3H 59M 47S	24	12	2024	59
19,14	2024-12-24	2024-12-24 03:59:47	3H 59M 47S	24	12	2024	59
18,67	2024-12-24	2024-12-24 04:00:03	4H 0M 3S	24	12	2024	0
18,67	2024-12-24	2024-12-24 04:00:03	4H 0M 3S	24	12	2024	0
18,67	2024-12-24	2024-12-24 04:00:03	4H 0M 3S	24	12	2024	0
19,16	2024-12-24	2024-12-24 04:29:47	4H 29M 47S	24	12	2024	29
19,16	2024-12-24	2024-12-24 04:29:47	4H 29M 47S	24	12	2024	29
19,16	2024-12-24	2024-12-24 04:29:55	4H 29M 55S	24	12	2024	29
18,67	2024-12-24	2024-12-24 04:30:03	4H 30M 3S	24	12	2024	30
18,67	2024-12-24	2024-12-24 04:30:03	4H 30M 3S	24	12	2024	30
18,67	2024-12-24	2024-12-24 04:30:03	4H 30M 3S	24	12	2024	30
19,08	2024-12-24	2024-12-24 04:59:47	4H 59M 47S	24	12	2024	59
19,08	2024-12-24	2024-12-24 04:59:47	4H 59M 47S	24	12	2024	59
19,08	2024-12-24	2024-12-24 04:59:47	4H 59M 47S	24	12	2024	59
18,69	2024-12-24	2024-12-24 05:00:02	5H 0M 2S	24	12	2024	0
18,69	2024-12-24	2024-12-24 05:00:02	5H 0M 2S	24	12	2024	0
18,69	2024-12-24	2024-12-24 05:00:02	5H 0M 2S	24	12	2024	0
19,09	2024-12-24	2024-12-24 05:29:47	5H 29M 47S	24	12	2024	29
19,09	2024-12-24	2024-12-24 05:29:47	5H 29M 47S	24	12	2024	29
19,09	2024-12-24	2024-12-24 05:29:47	5H 29M 47S	24	12	2024	29
18,82	2024-12-24	2024-12-24 05:30:02	5H 30M 2S	24	12	2024	30
18,82	2024-12-24	2024-12-24 05:30:02	5H 30M 2S	24	12	2024	30
18,82	2024-12-24	2024-12-24 05:30:02	5H 30M 2S	24	12	2024	30
19,11	2024-12-24	2024-12-24 05:59:47	5H 59M 47S	24	12	2024	59
19,11	2024-12-24	2024-12-24 05:59:47	5H 59M 47S	24	12	2024	59
19,11	2024-12-24	2024-12-24 05:59:47	5H 59M 47S	24	12	2024	59
18,87	2024-12-24	2024-12-24 06:00:03	6H 0M 3S	24	12	2024	0
18,87	2024-12-24	2024-12-24 06:00:03	6H 0M 3S	24	12	2024	0
20,07	2024-12-24	2024-12-24 06:29:46	6H 29M 46S	24	12	2024	29
20,07	2024-12-24	2024-12-24 06:29:46	6H 29M 46S	24	12	2024	29
20,07	2024-12-24	2024-12-24 06:29:46	6H 29M 46S	24	12	2024	29
19,83	2024-12-24	2024-12-24 06:30:02	6H 30M 2S	24	12	2024	30
19,83	2024-12-24	2024-12-24 06:30:02	6H 30M 2S	24	12	2024	30
19,83	2024-12-24	2024-12-24 06:30:02	6H 30M 2S	24	12	2024	30
20,33	2024-12-24	2024-12-24 06:59:46	6H 59M 46S	24	12	2024	59
20,33	2024-12-24	2024-12-24 06:59:54	6H 59M 54S	24	12	2024	59
20,33	2024-12-24	2024-12-24 06:59:46	6H 59M 46S	24	12	2024	59
20,15	2024-12-24	2024-12-24 07:00:02	7H 0M 2S	24	12	2024	0
20,15	2024-12-24	2024-12-24 07:00:02	7H 0M 2S	24	12	2024	0
20,15	2024-12-24	2024-12-24 07:00:02	7H 0M 2S	24	12	2024	0
20,8	2024-12-24	2024-12-24 07:29:46	7H 29M 46S	24	12	2024	29
20,8	2024-12-24	2024-12-24 07:29:46	7H 29M 46S	24	12	2024	29
20,8	2024-12-24	2024-12-24 07:29:46	7H 29M 46S	24	12	2024	29
20,62	2024-12-24	2024-12-24 07:30:02	7H 30M 2S	24	12	2024	30
20,62	2024-12-24	2024-12-24 07:30:02	7H 30M 2S	24	12	2024	30
20,62	2024-12-24	2024-12-24 07:30:02	7H 30M 2S	24	12	2024	30
21,87	2024-12-24	2024-12-24 07:59:46	7H 59M 46S	24	12	2024	59
21,87	2024-12-24	2024-12-24 07:59:46	7H 59M 46S	24	12	2024	59
21,71	2024-12-24	2024-12-24 08:00:02	8H 0M 2S	24	12	2024	0
21,71	2024-12-24	2024-12-24 08:00:02	8H 0M 2S	24	12	2024	0
21,71	2024-12-24	2024-12-24 08:00:02	8H 0M 2S	24	12	2024	0
22,49	2024-12-24	2024-12-24 08:29:46	8H 29M 46S	24	12	2024	29
22,49	2024-12-24	2024-12-24 08:29:46	8H 29M 46S	24	12	2024	29
22,49	2024-12-24	2024-12-24 08:29:46	8H 29M 46S	24	12	2024	29
22,29	2024-12-24	2024-12-24 08:30:01	8H 30M 1S	24	12	2024	30
22,29	2024-12-24	2024-12-24 08:30:01	8H 30M 1S	24	12	2024	30
22,29	2024-12-24	2024-12-24 08:30:01	8H 30M 1S	24	12	2024	30
22,84	2024-12-24	2024-12-24 08:59:46	8H 59M 46S	24	12	2024	59
22,84	2024-12-24	2024-12-24 08:59:46	8H 59M 46S	24	12	2024	59
22,84	2024-12-24	2024-12-24 08:59:46	8H 59M 46S	24	12	2024	59
22,71	2024-12-24	2024-12-24 09:00:02	9H 0M 2S	24	12	2024	0
22,71	2024-12-24	2024-12-24 09:00:02	9H 0M 2S	24	12	2024	0
22,71	2024-12-24	2024-12-24 09:00:02	9H 0M 2S	24	12	2024	0
24,13	2024-12-24	2024-12-24 09:29:46	9H 29M 46S	24	12	2024	29
24,13	2024-12-24	2024-12-24 09:29:46	9H 29M 46S	24	12	2024	29
24,13	2024-12-24	2024-12-24 09:29:46	9H 29M 46S	24	12	2024	29
24,03	2024-12-24	2024-12-24 09:30:01	9H 30M 1S	24	12	2024	30
24,03	2024-12-24	2024-12-24 09:30:01	9H 30M 1S	24	12	2024	30
24,03	2024-12-24	2024-12-24 09:30:01	9H 30M 1S	24	12	2024	30
24,71	2024-12-24	2024-12-24 09:59:45	9H 59M 45S	24	12	2024	59
24,71	2024-12-24	2024-12-24 09:59:45	9H 59M 45S	24	12	2024	59
24,71	2024-12-24	2024-12-24 09:59:45	9H 59M 45S	24	12	2024	59
24,56	2024-12-24	2024-12-24 10:00:01	10H 0M 1S	24	12	2024	0
24,56	2024-12-24	2024-12-24 10:00:01	10H 0M 1S	24	12	2024	0
24,56	2024-12-24	2024-12-24 10:00:01	10H 0M 1S	24	12	2024	0
24,74	2024-12-24	2024-12-24 10:29:45	10H 29M 45S	24	12	2024	29
24,74	2024-12-24	2024-12-24 10:29:45	10H 29M 45S	24	12	2024	29
24,74	2024-12-24	2024-12-24 10:29:45	10H 29M 45S	24	12	2024	29
24,61	2024-12-24	2024-12-24 10:30:01	10H 30M 1S	24	12	2024	30
24,61	2024-12-24	2024-12-24 10:30:01	10H 30M 1S	24	12	2024	30
24,61	2024-12-24	2024-12-24 10:30:01	10H 30M 1S	24	12	2024	30
25,02	2024-12-24	2024-12-24 10:59:45	10H 59M 45S	24	12	2024	59
25,02	2024-12-24	2024-12-24 10:59:45	10H 59M 45S	24	12	2024	59
25,02	2024-12-24	2024-12-24 10:59:45	10H 59M 45S	24	12	2024	59
24,93	2024-12-24	2024-12-24 11:00:01	11H 0M 1S	24	12	2024	0
24,93	2024-12-24	2024-12-24 11:00:01	11H 0M 1S	24	12	2024	0
24,93	2024-12-24	2024-12-24 11:00:01	11H 0M 1S	24	12	2024	0
25,52	2024-12-24	2024-12-24 11:29:45	11H 29M 45S	24	12	2024	29
25,52	2024-12-24	2024-12-24 11:29:45	11H 29M 45S	24	12	2024	29
25,52	2024-12-24	2024-12-24 11:29:45	11H 29M 45S	24	12	2024	29
25,41	2024-12-24	2024-12-24 11:30:01	11H 30M 1S	24	12	2024	30
25,41	2024-12-24	2024-12-24 11:30:01	11H 30M 1S	24	12	2024	30
25,41	2024-12-24	2024-12-24 11:30:01	11H 30M 1S	24	12	2024	30
25,68	2024-12-24	2024-12-24 11:59:45	11H 59M 45S	24	12	2024	59
25,68	2024-12-24	2024-12-24 11:59:45	11H 59M 45S	24	12	2024	59
25,6	2024-12-24	2024-12-24 12:00:02	12H 0M 2S	24	12	2024	0
25,6	2024-12-24	2024-12-24 12:00:02	12H 0M 2S	24	12	2024	0
24,53	2024-12-24	2024-12-24 12:29:45	12H 29M 45S	24	12	2024	29
24,53	2024-12-24	2024-12-24 12:29:45	12H 29M 45S	24	12	2024	29
24,43	2024-12-24	2024-12-24 12:30:00	12H 30M 0S	24	12	2024	30
24,43	2024-12-24	2024-12-24 12:30:00	12H 30M 0S	24	12	2024	30
24,43	2024-12-24	2024-12-24 12:30:00	12H 30M 0S	24	12	2024	30
24,81	2024-12-24	2024-12-24 12:59:45	12H 59M 45S	24	12	2024	59
24,81	2024-12-24	2024-12-24 12:59:45	12H 59M 45S	24	12	2024	59
24,81	2024-12-24	2024-12-24 12:59:45	12H 59M 45S	24	12	2024	59
24,72	2024-12-24	2024-12-24 13:00:01	13H 0M 1S	24	12	2024	0
24,72	2024-12-24	2024-12-24 13:00:01	13H 0M 1S	24	12	2024	0
24,72	2024-12-24	2024-12-24 13:00:01	13H 0M 1S	24	12	2024	0
25,49	2024-12-24	2024-12-24 13:29:44	13H 29M 44S	24	12	2024	29
25,49	2024-12-24	2024-12-24 13:29:44	13H 29M 44S	24	12	2024	29
25,49	2024-12-24	2024-12-24 13:29:44	13H 29M 44S	24	12	2024	29
25,3	2024-12-24	2024-12-24 13:30:00	13H 30M 0S	24	12	2024	30
25,3	2024-12-24	2024-12-24 13:30:00	13H 30M 0S	24	12	2024	30
25,9	2024-12-24	2024-12-24 13:59:44	13H 59M 44S	24	12	2024	59
25,9	2024-12-24	2024-12-24 13:59:44	13H 59M 44S	24	12	2024	59
25,9	2024-12-24	2024-12-24 13:59:44	13H 59M 44S	24	12	2024	59
25,82	2024-12-24	2024-12-24 14:00:00	14H 0M 0S	24	12	2024	0
25,82	2024-12-24	2024-12-24 14:00:00	14H 0M 0S	24	12	2024	0
25,82	2024-12-24	2024-12-24 14:00:00	14H 0M 0S	24	12	2024	0
26,05	2024-12-24	2024-12-24 14:29:44	14H 29M 44S	24	12	2024	29
26,05	2024-12-24	2024-12-24 14:29:44	14H 29M 44S	24	12	2024	29
26,05	2024-12-24	2024-12-24 14:29:52	14H 29M 52S	24	12	2024	29
25,96	2024-12-24	2024-12-24 14:30:00	14H 30M 0S	24	12	2024	30
25,96	2024-12-24	2024-12-24 14:30:00	14H 30M 0S	24	12	2024	30
25,96	2024-12-24	2024-12-24 14:30:00	14H 30M 0S	24	12	2024	30
26,19	2024-12-24	2024-12-24 14:59:44	14H 59M 44S	24	12	2024	59
26,19	2024-12-24	2024-12-24 14:59:44	14H 59M 44S	24	12	2024	59
26,19	2024-12-24	2024-12-24 14:59:44	14H 59M 44S	24	12	2024	59
26,06	2024-12-24	2024-12-24 14:59:59	14H 59M 59S	24	12	2024	59
26,06	2024-12-24	2024-12-24 14:59:59	14H 59M 59S	24	12	2024	59
26,06	2024-12-24	2024-12-24 14:59:59	14H 59M 59S	24	12	2024	59
25,85	2024-12-24	2024-12-24 15:29:44	15H 29M 44S	24	12	2024	29
25,85	2024-12-24	2024-12-24 15:29:44	15H 29M 44S	24	12	2024	29
25,85	2024-12-24	2024-12-24 15:29:44	15H 29M 44S	24	12	2024	29
25,74	2024-12-24	2024-12-24 15:29:59	15H 29M 59S	24	12	2024	29
25,74	2024-12-24	2024-12-24 15:29:59	15H 29M 59S	24	12	2024	29
25,74	2024-12-24	2024-12-24 15:29:59	15H 29M 59S	24	12	2024	29
25,3	2024-12-24	2024-12-24 15:59:44	15H 59M 44S	24	12	2024	59
25,3	2024-12-24	2024-12-24 15:59:44	15H 59M 44S	24	12	2024	59
25,3	2024-12-24	2024-12-24 15:59:44	15H 59M 44S	24	12	2024	59
25,14	2024-12-24	2024-12-24 15:59:59	15H 59M 59S	24	12	2024	59
25,14	2024-12-24	2024-12-24 15:59:59	15H 59M 59S	24	12	2024	59
24,4	2024-12-24	2024-12-24 16:29:44	16H 29M 44S	24	12	2024	29
24,4	2024-12-24	2024-12-24 16:29:44	16H 29M 44S	24	12	2024	29
24,4	2024-12-24	2024-12-24 16:29:44	16H 29M 44S	24	12	2024	29
24,21	2024-12-24	2024-12-24 16:29:59	16H 29M 59S	24	12	2024	29
24,21	2024-12-24	2024-12-24 16:29:59	16H 29M 59S	24	12	2024	29
24,21	2024-12-24	2024-12-24 16:29:59	16H 29M 59S	24	12	2024	29
23,09	2024-12-24	2024-12-24 16:59:43	16H 59M 43S	24	12	2024	59
23,09	2024-12-24	2024-12-24 16:59:43	16H 59M 43S	24	12	2024	59
22,98	2024-12-24	2024-12-24 16:59:59	16H 59M 59S	24	12	2024	59
22,98	2024-12-24	2024-12-24 16:59:59	16H 59M 59S	24	12	2024	59
22,98	2024-12-24	2024-12-24 16:59:59	16H 59M 59S	24	12	2024	59
22,29	2024-12-24	2024-12-24 17:29:43	17H 29M 43S	24	12	2024	29
22,29	2024-12-24	2024-12-24 17:29:43	17H 29M 43S	24	12	2024	29
22,29	2024-12-24	2024-12-24 17:29:43	17H 29M 43S	24	12	2024	29
22,19	2024-12-24	2024-12-24 17:29:59	17H 29M 59S	24	12	2024	29
22,19	2024-12-24	2024-12-24 17:29:59	17H 29M 59S	24	12	2024	29
22,19	2024-12-24	2024-12-24 17:29:59	17H 29M 59S	24	12	2024	29
22,01	2024-12-24	2024-12-24 17:59:43	17H 59M 43S	24	12	2024	59
22,01	2024-12-24	2024-12-24 17:59:43	17H 59M 43S	24	12	2024	59
22,01	2024-12-24	2024-12-24 17:59:43	17H 59M 43S	24	12	2024	59
21,86	2024-12-24	2024-12-24 17:59:59	17H 59M 59S	24	12	2024	59
21,86	2024-12-24	2024-12-24 17:59:59	17H 59M 59S	24	12	2024	59
21,86	2024-12-24	2024-12-24 17:59:59	17H 59M 59S	24	12	2024	59
21,86	2024-12-24	2024-12-24 18:29:43	18H 29M 43S	24	12	2024	29
21,86	2024-12-24	2024-12-24 18:29:43	18H 29M 43S	24	12	2024	29
21,86	2024-12-24	2024-12-24 18:29:43	18H 29M 43S	24	12	2024	29
21,73	2024-12-24	2024-12-24 18:29:58	18H 29M 58S	24	12	2024	29
21,73	2024-12-24	2024-12-24 18:29:58	18H 29M 58S	24	12	2024	29
21,73	2024-12-24	2024-12-24 18:29:58	18H 29M 58S	24	12	2024	29
21,72	2024-12-24	2024-12-24 18:59:43	18H 59M 43S	24	12	2024	59
21,72	2024-12-24	2024-12-24 18:59:43	18H 59M 43S	24	12	2024	59
21,72	2024-12-24	2024-12-24 18:59:43	18H 59M 43S	24	12	2024	59
21,58	2024-12-24	2024-12-24 18:59:58	18H 59M 58S	24	12	2024	59
21,58	2024-12-24	2024-12-24 18:59:58	18H 59M 58S	24	12	2024	59
21,58	2024-12-24	2024-12-24 18:59:58	18H 59M 58S	24	12	2024	59
21,56	2024-12-24	2024-12-24 19:29:43	19H 29M 43S	24	12	2024	29
21,56	2024-12-24	2024-12-24 19:29:43	19H 29M 43S	24	12	2024	29
21,42	2024-12-24	2024-12-24 19:29:58	19H 29M 58S	24	12	2024	29
21,42	2024-12-24	2024-12-24 19:29:58	19H 29M 58S	24	12	2024	29
21,58	2024-12-24	2024-12-24 19:59:43	19H 59M 43S	24	12	2024	59
21,58	2024-12-24	2024-12-24 19:59:43	19H 59M 43S	24	12	2024	59
21,58	2024-12-24	2024-12-24 19:59:43	19H 59M 43S	24	12	2024	59
21,46	2024-12-24	2024-12-24 19:59:58	19H 59M 58S	24	12	2024	59
21,46	2024-12-24	2024-12-24 19:59:58	19H 59M 58S	24	12	2024	59
21,46	2024-12-24	2024-12-24 19:59:58	19H 59M 58S	24	12	2024	59
21,34	2024-12-24	2024-12-24 20:29:42	20H 29M 42S	24	12	2024	29
21,34	2024-12-24	2024-12-24 20:29:42	20H 29M 42S	24	12	2024	29
21,34	2024-12-24	2024-12-24 20:29:42	20H 29M 42S	24	12	2024	29
21,23	2024-12-24	2024-12-24 20:29:58	20H 29M 58S	24	12	2024	29
21,23	2024-12-24	2024-12-24 20:29:58	20H 29M 58S	24	12	2024	29
21,23	2024-12-24	2024-12-24 20:29:58	20H 29M 58S	24	12	2024	29
21,38	2024-12-24	2024-12-24 20:59:42	20H 59M 42S	24	12	2024	59
21,38	2024-12-24	2024-12-24 20:59:42	20H 59M 42S	24	12	2024	59
21,38	2024-12-24	2024-12-24 20:59:42	20H 59M 42S	24	12	2024	59
21,25	2024-12-24	2024-12-24 20:59:58	20H 59M 58S	24	12	2024	59
21,25	2024-12-24	2024-12-24 20:59:58	20H 59M 58S	24	12	2024	59
21,25	2024-12-24	2024-12-24 20:59:58	20H 59M 58S	24	12	2024	59
21,4	2024-12-24	2024-12-24 21:29:42	21H 29M 42S	24	12	2024	29
21,4	2024-12-24	2024-12-24 21:29:42	21H 29M 42S	24	12	2024	29
21,4	2024-12-24	2024-12-24 21:29:50	21H 29M 50S	24	12	2024	29
21,25	2024-12-24	2024-12-24 21:29:58	21H 29M 58S	24	12	2024	29
21,25	2024-12-24	2024-12-24 21:29:58	21H 29M 58S	24	12	2024	29
21,25	2024-12-24	2024-12-24 21:29:58	21H 29M 58S	24	12	2024	29
21,48	2024-12-24	2024-12-24 21:59:42	21H 59M 42S	24	12	2024	59
21,48	2024-12-24	2024-12-24 21:59:42	21H 59M 42S	24	12	2024	59
21,48	2024-12-24	2024-12-24 21:59:42	21H 59M 42S	24	12	2024	59
21,38	2024-12-24	2024-12-24 21:59:57	21H 59M 57S	24	12	2024	59
21,38	2024-12-24	2024-12-24 21:59:57	21H 59M 57S	24	12	2024	59
21,38	2024-12-24	2024-12-24 21:59:57	21H 59M 57S	24	12	2024	59
21,55	2024-12-24	2024-12-24 22:29:42	22H 29M 42S	24	12	2024	29
21,55	2024-12-24	2024-12-24 22:29:42	22H 29M 42S	24	12	2024	29
21,44	2024-12-24	2024-12-24 22:29:57	22H 29M 57S	24	12	2024	29
21,44	2024-12-24	2024-12-24 22:29:57	22H 29M 57S	24	12	2024	29
21,44	2024-12-24	2024-12-24 22:29:57	22H 29M 57S	24	12	2024	29
21,57	2024-12-24	2024-12-24 22:59:42	22H 59M 42S	24	12	2024	59
21,57	2024-12-24	2024-12-24 22:59:42	22H 59M 42S	24	12	2024	59
21,57	2024-12-24	2024-12-24 22:59:42	22H 59M 42S	24	12	2024	59
21,45	2024-12-24	2024-12-24 22:59:57	22H 59M 57S	24	12	2024	59
21,45	2024-12-24	2024-12-24 22:59:57	22H 59M 57S	24	12	2024	59
21,45	2024-12-24	2024-12-24 22:59:57	22H 59M 57S	24	12	2024	59
21,51	2024-12-24	2024-12-24 23:29:42	23H 29M 42S	24	12	2024	29
21,51	2024-12-24	2024-12-24 23:29:42	23H 29M 42S	24	12	2024	29
21,51	2024-12-24	2024-12-24 23:29:42	23H 29M 42S	24	12	2024	29
21,46	2024-12-24	2024-12-24 23:29:57	23H 29M 57S	24	12	2024	29
21,46	2024-12-24	2024-12-24 23:29:57	23H 29M 57S	24	12	2024	29
21,46	2024-12-24	2024-12-24 23:29:57	23H 29M 57S	24	12	2024	29
21,5	2024-12-24	2024-12-24 23:59:41	23H 59M 41S	24	12	2024	59
21,5	2024-12-24	2024-12-24 23:59:41	23H 59M 41S	24	12	2024	59
21,5	2024-12-24	2024-12-24 23:59:41	23H 59M 41S	24	12	2024	59
21,4	2024-12-24	2024-12-24 23:59:57	23H 59M 57S	24	12	2024	59
21,4	2024-12-24	2024-12-24 23:59:57	23H 59M 57S	24	12	2024	59
21,4	2024-12-24	2024-12-24 23:59:57	23H 59M 57S	24	12	2024	59
22,33	2024-12-23	2024-12-23 01:00:10	1H 0M 10S	23	12	2024	0
22,33	2024-12-23	2024-12-23 01:00:10	1H 0M 10S	23	12	2024	0
22,33	2024-12-23	2024-12-23 01:00:10	1H 0M 10S	23	12	2024	0
22,39	2024-12-23	2024-12-23 01:29:55	1H 29M 55S	23	12	2024	29
22,39	2024-12-23	2024-12-23 01:29:55	1H 29M 55S	23	12	2024	29
22,39	2024-12-23	2024-12-23 01:29:55	1H 29M 55S	23	12	2024	29
22,26	2024-12-23	2024-12-23 01:30:10	1H 30M 10S	23	12	2024	30
22,26	2024-12-23	2024-12-23 01:30:10	1H 30M 10S	23	12	2024	30
22,26	2024-12-23	2024-12-23 01:30:10	1H 30M 10S	23	12	2024	30
22,33	2024-12-23	2024-12-23 01:59:55	1H 59M 55S	23	12	2024	59
22,33	2024-12-23	2024-12-23 01:59:55	1H 59M 55S	23	12	2024	59
22,33	2024-12-23	2024-12-23 01:59:55	1H 59M 55S	23	12	2024	59
22,2	2024-12-23	2024-12-23 02:00:10	2H 0M 10S	23	12	2024	0
22,2	2024-12-23	2024-12-23 02:00:10	2H 0M 10S	23	12	2024	0
22,2	2024-12-23	2024-12-23 02:00:10	2H 0M 10S	23	12	2024	0
22,3	2024-12-23	2024-12-23 02:29:54	2H 29M 54S	23	12	2024	29
22,3	2024-12-23	2024-12-23 02:29:54	2H 29M 54S	23	12	2024	29
22,3	2024-12-23	2024-12-23 02:29:54	2H 29M 54S	23	12	2024	29
22,17	2024-12-23	2024-12-23 02:30:10	2H 30M 10S	23	12	2024	30
22,17	2024-12-23	2024-12-23 02:30:10	2H 30M 10S	23	12	2024	30
22,17	2024-12-23	2024-12-23 02:30:10	2H 30M 10S	23	12	2024	30
22,31	2024-12-23	2024-12-23 02:59:54	2H 59M 54S	23	12	2024	59
22,31	2024-12-23	2024-12-23 02:59:54	2H 59M 54S	23	12	2024	59
22,31	2024-12-23	2024-12-23 02:59:54	2H 59M 54S	23	12	2024	59
22,16	2024-12-23	2024-12-23 03:00:10	3H 0M 10S	23	12	2024	0
22,16	2024-12-23	2024-12-23 03:00:10	3H 0M 10S	23	12	2024	0
22,16	2024-12-23	2024-12-23 03:00:10	3H 0M 10S	23	12	2024	0
22,05	2024-12-23	2024-12-23 03:29:54	3H 29M 54S	23	12	2024	29
22,05	2024-12-23	2024-12-23 03:29:54	3H 29M 54S	23	12	2024	29
22,05	2024-12-23	2024-12-23 03:29:54	3H 29M 54S	23	12	2024	29
21,91	2024-12-23	2024-12-23 03:30:10	3H 30M 10S	23	12	2024	30
21,91	2024-12-23	2024-12-23 03:30:10	3H 30M 10S	23	12	2024	30
21,91	2024-12-23	2024-12-23 03:30:10	3H 30M 10S	23	12	2024	30
21,71	2024-12-23	2024-12-23 03:59:54	3H 59M 54S	23	12	2024	59
21,71	2024-12-23	2024-12-23 03:59:54	3H 59M 54S	23	12	2024	59
21,71	2024-12-23	2024-12-23 03:59:54	3H 59M 54S	23	12	2024	59
21,46	2024-12-23	2024-12-23 04:00:09	4H 0M 9S	23	12	2024	0
21,46	2024-12-23	2024-12-23 04:00:09	4H 0M 9S	23	12	2024	0
21,46	2024-12-23	2024-12-23 04:00:09	4H 0M 9S	23	12	2024	0
21,67	2024-12-23	2024-12-23 04:29:54	4H 29M 54S	23	12	2024	29
21,67	2024-12-23	2024-12-23 04:29:54	4H 29M 54S	23	12	2024	29
21,67	2024-12-23	2024-12-23 04:29:54	4H 29M 54S	23	12	2024	29
21,42	2024-12-23	2024-12-23 04:30:09	4H 30M 9S	23	12	2024	30
21,42	2024-12-23	2024-12-23 04:30:09	4H 30M 9S	23	12	2024	30
21,42	2024-12-23	2024-12-23 04:30:09	4H 30M 9S	23	12	2024	30
21,6	2024-12-23	2024-12-23 04:59:54	4H 59M 54S	23	12	2024	59
21,6	2024-12-23	2024-12-23 04:59:54	4H 59M 54S	23	12	2024	59
21,6	2024-12-23	2024-12-23 04:59:54	4H 59M 54S	23	12	2024	59
21,34	2024-12-23	2024-12-23 05:00:09	5H 0M 9S	23	12	2024	0
21,34	2024-12-23	2024-12-23 05:00:09	5H 0M 9S	23	12	2024	0
21,34	2024-12-23	2024-12-23 05:00:09	5H 0M 9S	23	12	2024	0
21,56	2024-12-23	2024-12-23 05:29:54	5H 29M 54S	23	12	2024	29
21,56	2024-12-23	2024-12-23 05:29:54	5H 29M 54S	23	12	2024	29
21,56	2024-12-23	2024-12-23 05:29:54	5H 29M 54S	23	12	2024	29
21,28	2024-12-23	2024-12-23 05:30:09	5H 30M 9S	23	12	2024	30
